"src" "target_id" "target_type" "player_id" "query_id" "answer" "answer_latency" "clip_id" "test_order" "age_grp" "clip_order"
"1526" "149t_jalankulkija.mp4" 1415716756633 "nothing" "306_y2_n" 6 "notpresent" 2.431 "149t" "2" "C" "26"
"1527" "124t_alppila_jalankulkija_pyoratie.mp4" 1415698722278 "nothing" "306_y2_n" 7 "present" 1.256 "124t" "2" "C" "27"
"1528" "124t_alppila_jalankulkija_pyoratie.mp4" 1415698696554 "pedestrian" "306_y2_n" 7 "notpresent" 2.096 "124t" "2" "C" "27"
"1529" "154t_leikattu.mp4" 1417975977594 "car" "304_h2_n" 0 "present" 8.839 "154t" "2" "C" "1"
"1530" "154t_leikattu.mp4" 1417975993361 "nothing" "304_h2_n" 0 "notpresent" 11.216 "154t" "2" "C" "1"
"1531" "154t_leikattu.mp4" 1417976010050 "pedestrian" "304_h2_n" 0 "notpresent" 11.216 "154t" "2" "C" "1"
"1532" "112t_mikonkatu.mp4" 1417976314948 "pedestrian" "304_h2_n" 1 "present" 4.091 "112t" "2" "C" "2"
"1533" "112t_mikonkatu.mp4" 1417976320517 "nothing" "304_h2_n" 1 "notpresent" 6.035 "112t" "2" "C" "2"
"1534" "1t_paaty.mp4" 1417975808391 "occlusion" "304_h2_n" 2 "present" 8.312 "1t_p" "2" "C" "3"
"1535" "1t_paaty.mp4" 1417975817766 "None" "304_h2_n" 2 "notpresent" 16.205 "1t_p" "2" "C" "3"
"1536" "1t_paaty.mp4" 1417975844134 "None" "304_h2_n" 2 "notpresent" 16.205 "1t_p" "2" "C" "3"
"1537" "101t_arkadiankatu.mp4" 1415696808942 "pedestrian" "304_h2_n" 3 "present" 2.426 "101t" "2" "C" "4"
"1538" "101t_arkadiankatu.mp4" 1415696828199 "nothing" "304_h2_n" 3 "notpresent" 4.3 "101t" "2" "C" "4"
"1539" "156t_edesta_vas.kaantyva_auto.mp4" 1417082344150 "occlusion" "304_h2_n" 4 "present" 1.454 "156t" "2" "C" "5"
"1540" "156t_edesta_vas.kaantyva_auto.mp4" 1417082359237 "car" "304_h2_n" 4 "notpresent" 3.47 "156t" "2" "C" "5"
"1541" "156t_edesta_vas.kaantyva_auto.mp4" 1417082383150 "nothing" "304_h2_n" 4 "notpresent" 3.471 "156t" "2" "C" "5"
"1542" "142t_auto_tiella.mp4" 1417081304606 "pedestrian" "304_h2_n" 5 "present" 1.977 "142t" "2" "C" "6"
"1543" "142t_auto_tiella.mp4" 1417081316401 "nothing" "304_h2_n" 5 "notpresent" 3.761 "142t" "2" "C" "6"
"1544" "142t_auto_tiella.mp4" 1417081324670 "car" "304_h2_n" 5 "notpresent" 3.761 "142t" "2" "C" "6"
"1545" "157t_isoroba.mp4" 1415635334841 "pedestrian" "304_h2_n" 6 "present" 2.041 "157t" "2" "C" "7"
"1546" "157t_isoroba.mp4" 1415635289617 "nothing" "304_h2_n" 6 "notpresent" 4.039 "157t" "2" "C" "7"
"1547" "157t_isoroba.mp4" 1417082584296 "pedestrian" "304_h2_n" 6 "notpresent" 4.039 "157t" "2" "C" "7"
"1548" "139t_sturenkatu_talonkulma.NE.mp4" 1417080850414 "occlusion" "304_h2_n" 7 "present" 1.462 "139t" "2" "C" "8"
"1549" "139t_sturenkatu_talonkulma.NE.mp4" 1417080902176 "car" "304_h2_n" 7 "notpresent" 3.264 "139t" "2" "C" "8"
"1550" "139t_sturenkatu_talonkulma.NE.mp4" 1417080918534 "nothing" "304_h2_n" 7 "notpresent" 3.264 "139t" "2" "C" "8"
"1551" "158t_jalankulkija_ja_suojatie.mp4" 1415694025834 "bicycle" "304_h2_n" 8 "present" 1.98 "158t" "2" "C" "9"
"1552" "158t_jalankulkija_ja_suojatie.mp4" 1415693921254 "pedestrian" "304_h2_n" 8 "notpresent" 3.383 "158t" "2" "C" "9"
"1553" "158t_jalankulkija_ja_suojatie.mp4" 1415694043645 "nothing" "304_h2_n" 8 "notpresent" 3.384 "158t" "2" "C" "9"
"1554" "144t_itapasila.mp4" 1415716339052 "occlusion" "304_h2_n" 9 "present" 2.754 "144t" "2" "C" "10"
"1555" "144t_itapasila.mp4" 1415716328260 "car" "304_h2_n" 9 "notpresent" 5.124 "144t" "2" "C" "10"
"1556" "102t_bussi.risteys.mp4" 1415883524559 "car" "304_h2_n" 10 "present" 2.506 "102t" "2" "C" "11"
"1557" "102t_bussi.risteys.mp4" 1415883895524 "nothing" "304_h2_n" 10 "notpresent" 3.809 "102t" "2" "C" "11"
"1558" "102t_bussi.risteys.mp4" 1418073157142 "nothing" "304_h2_n" 10 "notpresent" 3.809 "102t" "2" "C" "11"
"1559" "117t_suojatie.mp4" 1415885691202 "pedestrian" "304_h2_n" 0 "present" 1.319 "117t" "2" "C" "12"
"1560" "117t_suojatie.mp4" 1415885701666 "nothing" "304_h2_n" 0 "notpresent" 2.467 "117t" "2" "C" "12"
"1561" "122t_sturenkatu_bussikatos.NE.mp4" 1415698414398 "occlusion" "304_h2_n" 1 "present" 1.977 "122t" "2" "C" "13"
"1562" "122t_sturenkatu_bussikatos.NE.mp4" 1415698428035 "nothing" "304_h2_n" 1 "notpresent" 2.983 "122t" "2" "C" "13"
"1563" "131t_lastenvaunut.mp4" 1417080141788 "pedestrian" "304_h2_n" 2 "present" 1.222 "131t" "2" "C" "14"
"1564" "131t_lastenvaunut.mp4" 1417080243016 "nothing" "304_h2_n" 2 "notpresent" 2.078 "131t" "2" "C" "14"
"1565" "131t_lastenvaunut.mp4" 1417080256702 "nothing" "304_h2_n" 2 "notpresent" 2.078 "131t" "2" "C" "14"
"1566" "140t_suojatieneteen_pysahtynyt_kuormaauto.mp4" 1417081011034 "nothing" "304_h2_n" 3 "present" 1.639 "140t" "2" "C" "15"
"1567" "140t_suojatieneteen_pysahtynyt_kuormaauto.mp4" 1417081002104 "occlusion" "304_h2_n" 3 "notpresent" 2.644 "140t" "2" "C" "15"
"1568" "114t_Rautatieasema.mp4" 1415884960995 "bicycle" "304_h2_n" 4 "present" 1.769 "114t" "2" "C" "16"
"1569" "114t_Rautatieasema.mp4" 1415884991981 "nothing" "304_h2_n" 4 "notpresent" 3.189 "114t" "2" "C" "16"
"1570" "114t_Rautatieasema.mp4" 1418073789710 "pedestrian" "304_h2_n" 4 "notpresent" 3.189 "114t" "2" "C" "16"
"1571" "129t_lansipasila.NE.mp4" 1417451306897 "occlusion" "304_h2_n" 5 "present" 1.211 "129t" "2" "C" "17"
"1572" "129t_lansipasila.NE.mp4" 1417451317761 "pedestrian" "304_h2_n" 5 "notpresent" 2.024 "129t" "2" "C" "17"
"1573" "121t_kaantyva_auto.mp4" 1415698263163 "pedestrian" "304_h2_n" 6 "present" 1.328 "121t" "2" "C" "18"
"1574" "121t_kaantyva_auto.mp4" 1415698293860 "car" "304_h2_n" 6 "notpresent" 2.165 "121t" "2" "C" "18"
"1575" "121t_kaantyva_auto.mp4" 1418074069561 "nothing" "304_h2_n" 6 "notpresent" 2.165 "121t" "2" "C" "18"
"1576" "125t_hameentie2.mp4" 1415698818754 "pedestrian" "304_h2_n" 7 "present" 1.742 "125t" "2" "C" "19"
"1577" "125t_hameentie2.mp4" 1415698839503 "nothing" "304_h2_n" 7 "notpresent" 2.548 "125t" "2" "C" "19"
"1578" "125t_hameentie2.mp4" 1418074140522 "nothing" "304_h2_n" 7 "notpresent" 2.548 "125t" "2" "C" "19"
"1579" "137t_pyorailija_oikealta.mp4" 1415715705605 "bicycle" "304_h2_n" 0 "present" 1.098 "137t" "2" "C" "20"
"1580" "137t_pyorailija_oikealta.mp4" 1418074171327 "nothing" "304_h2_n" 0 "notpresent" 2.084 "137t" "2" "C" "20"
"1581" "105t_kaantyva_auto.mp4" 1415884137462 "car" "304_h2_n" 1 "present" 1.037 "105t" "2" "C" "21"
"1582" "105t_kaantyva_auto.mp4" 1415884148332 "nothing" "304_h2_n" 1 "notpresent" 1.793 "105t" "2" "C" "21"
"1583" "105t_kaantyva_auto.mp4" 1418074257664 "occlusion" "304_h2_n" 1 "notpresent" 1.793 "105t" "2" "C" "21"
"1584" "138t_sturenkatu2.mp4" 1415715908186 "pedestrian" "304_h2_n" 2 "present" 1.058 "138t" "2" "C" "22"
"1585" "138t_sturenkatu2.mp4" 1415715959002 "nothing" "304_h2_n" 2 "notpresent" 2.389 "138t" "2" "C" "22"
"1586" "135t_paaskylanrinne.NE.mp4" 1417080682084 "occlusion" "304_h2_n" 3 "present" 1.096 "135t" "2" "C" "23"
"1587" "135t_paaskylanrinne.NE.mp4" 1417080689204 "nothing" "304_h2_n" 3 "notpresent" 1.71 "135t" "2" "C" "23"
"1588" "108t_karkikolmio.mp4" 1415884636560 "car" "304_h2_n" 4 "present" 1.609 "108t" "2" "C" "24"
"1589" "108t_karkikolmio.mp4" 1415884642624 "nothing" "304_h2_n" 4 "notpresent" 2.327 "108t" "2" "C" "24"
"1590" "133t_mansku_pysakoituauto.NE.mp4" 1417080527126 "pedestrian" "304_h2_n" 5 "present" 1.311 "133t" "2" "C" "25"
"1591" "133t_mansku_pysakoituauto.NE.mp4" 1417080531875 "occlusion" "304_h2_n" 5 "notpresent" 2.039 "133t" "2" "C" "25"
"1592" "149t_jalankulkija.mp4" 1415716739906 "pedestrian" "304_h2_n" 6 "present" 1.101 "149t" "2" "C" "26"
"1593" "149t_jalankulkija.mp4" 1415716756633 "nothing" "304_h2_n" 6 "notpresent" 1.741 "149t" "2" "C" "26"
"1594" "124t_alppila_jalankulkija_pyoratie.mp4" 1415698696554 "pedestrian" "304_h2_n" 7 "present" 1.08 "124t" "2" "C" "27"
"1595" "124t_alppila_jalankulkija_pyoratie.mp4" 1415698722278 "nothing" "304_h2_n" 7 "notpresent" 1.806 "124t" "2" "C" "27"
"1596" "154t_leikattu.mp4" 1417975977594 "car" "105_y2_n" 0 "present" 14.598 "154t" "2" "C" "1"
"1597" "154t_leikattu.mp4" 1417975993361 "nothing" "105_y2_n" 0 "notpresent" 35.092 "154t" "2" "C" "1"
"1598" "154t_leikattu.mp4" 1417976010050 "pedestrian" "105_y2_n" 0 "notpresent" 35.092 "154t" "2" "C" "1"
"1599" "112t_mikonkatu.mp4" 1417976314948 "pedestrian" "105_y2_n" 1 "present" 2.248 "112t" "2" "C" "2"
"1600" "112t_mikonkatu.mp4" 1417976314948 "pedestrian" "105_y2_n" 1 "notpresent" 12.903 "112t" "2" "C" "2"
"1601" "112t_mikonkatu.mp4" 1417976314948 "pedestrian" "105_y2_n" 1 "present" 14.831 "112t" "2" "C" "2"
"1602" "112t_mikonkatu.mp4" 1417976314948 "pedestrian" "105_y2_n" 1 "notpresent" 15.425 "112t" "2" "C" "2"
"1603" "112t_mikonkatu.mp4" 1417976314948 "pedestrian" "105_y2_n" 1 "present" 16.087 "112t" "2" "C" "2"
"1604" "112t_mikonkatu.mp4" 1417976314948 "pedestrian" "105_y2_n" 1 "notpresent" 18.258 "112t" "2" "C" "2"
"1605" "112t_mikonkatu.mp4" 1417976314948 "pedestrian" "105_y2_n" 1 "present" 22.785 "112t" "2" "C" "2"
"1606" "112t_mikonkatu.mp4" 1417976320517 "nothing" "105_y2_n" 1 "notpresent" 28.33 "112t" "2" "C" "2"
"1607" "1t_paaty.mp4" 1417975844134 "None" "105_y2_n" 2 "present" 6.438 "1t_p" "2" "C" "3"
"1608" "1t_paaty.mp4" 1417975808391 "occlusion" "105_y2_n" 2 "present" 12.795 "1t_p" "2" "C" "3"
"1609" "1t_paaty.mp4" 1417975808391 "occlusion" "105_y2_n" 2 "notpresent" 13.355 "1t_p" "2" "C" "3"
"1610" "1t_paaty.mp4" 1417975844134 "None" "105_y2_n" 2 "notpresent" 19.12 "1t_p" "2" "C" "3"
"1611" "1t_paaty.mp4" 1417975808391 "occlusion" "105_y2_n" 2 "present" 21.503 "1t_p" "2" "C" "3"
"1612" "1t_paaty.mp4" 1417975817766 "None" "105_y2_n" 2 "notpresent" 32.617 "1t_p" "2" "C" "3"
"1613" "1t_paaty.mp4" 1417975844134 "None" "105_y2_n" 2 "notpresent" 32.618 "1t_p" "2" "C" "3"
"1614" "101t_arkadiankatu.mp4" 1415696808942 "pedestrian" "105_y2_n" 3 "present" 1.478 "101t" "2" "C" "4"
"1615" "101t_arkadiankatu.mp4" 1415696828199 "nothing" "105_y2_n" 3 "notpresent" 4.59 "101t" "2" "C" "4"
"1616" "156t_edesta_vas.kaantyva_auto.mp4" 1417082383150 "nothing" "105_y2_n" 4 "present" 2.355 "156t" "2" "C" "5"
"1617" "156t_edesta_vas.kaantyva_auto.mp4" 1417082344150 "occlusion" "105_y2_n" 4 "notpresent" 5.148 "156t" "2" "C" "5"
"1618" "156t_edesta_vas.kaantyva_auto.mp4" 1417082359237 "car" "105_y2_n" 4 "notpresent" 5.148 "156t" "2" "C" "5"
"1619" "142t_auto_tiella.mp4" 1417081304606 "pedestrian" "105_y2_n" 5 "present" 1.725 "142t" "2" "C" "6"
"1620" "142t_auto_tiella.mp4" 1417081316401 "nothing" "105_y2_n" 5 "notpresent" 3.874 "142t" "2" "C" "6"
"1621" "142t_auto_tiella.mp4" 1417081324670 "car" "105_y2_n" 5 "notpresent" 3.875 "142t" "2" "C" "6"
"1622" "157t_isoroba.mp4" 1415635289617 "nothing" "105_y2_n" 6 "present" 1.537 "157t" "2" "C" "7"
"1623" "157t_isoroba.mp4" 1415635334841 "pedestrian" "105_y2_n" 6 "notpresent" 2.695 "157t" "2" "C" "7"
"1624" "157t_isoroba.mp4" 1417082584296 "pedestrian" "105_y2_n" 6 "notpresent" 2.695 "157t" "2" "C" "7"
"1625" "139t_sturenkatu_talonkulma.NE.mp4" 1417080918534 "nothing" "105_y2_n" 7 "present" 2.262 "139t" "2" "C" "8"
"1626" "139t_sturenkatu_talonkulma.NE.mp4" 1417080850414 "occlusion" "105_y2_n" 7 "notpresent" 3.88 "139t" "2" "C" "8"
"1627" "139t_sturenkatu_talonkulma.NE.mp4" 1417080902176 "car" "105_y2_n" 7 "notpresent" 3.88 "139t" "2" "C" "8"
"1628" "158t_jalankulkija_ja_suojatie.mp4" 1415694025834 "bicycle" "105_y2_n" 8 "present" 2.032 "158t" "2" "C" "9"
"1629" "158t_jalankulkija_ja_suojatie.mp4" 1415693921254 "pedestrian" "105_y2_n" 8 "notpresent" 3.285 "158t" "2" "C" "9"
"1630" "158t_jalankulkija_ja_suojatie.mp4" 1415694043645 "nothing" "105_y2_n" 8 "notpresent" 3.285 "158t" "2" "C" "9"
"1631" "144t_itapasila.mp4" 1415716328260 "car" "105_y2_n" 9 "present" 3.584 "144t" "2" "C" "10"
"1632" "144t_itapasila.mp4" 1415716339052 "occlusion" "105_y2_n" 9 "notpresent" 4.595 "144t" "2" "C" "10"
"1633" "102t_bussi.risteys.mp4" 1415883524559 "car" "105_y2_n" 10 "present" 2.457 "102t" "2" "C" "11"
"1634" "102t_bussi.risteys.mp4" 1415883895524 "nothing" "105_y2_n" 10 "notpresent" 3.468 "102t" "2" "C" "11"
"1635" "102t_bussi.risteys.mp4" 1418073157142 "nothing" "105_y2_n" 10 "notpresent" 3.468 "102t" "2" "C" "11"
"1636" "117t_suojatie.mp4" 1415885691202 "pedestrian" "105_y2_n" 0 "present" 1.381 "117t" "2" "C" "12"
"1637" "117t_suojatie.mp4" 1415885701666 "nothing" "105_y2_n" 0 "notpresent" 3.866 "117t" "2" "C" "12"
"1638" "122t_sturenkatu_bussikatos.NE.mp4" 1415698414398 "occlusion" "105_y2_n" 1 "present" 1.756 "122t" "2" "C" "13"
"1639" "122t_sturenkatu_bussikatos.NE.mp4" 1415698428035 "nothing" "105_y2_n" 1 "notpresent" 8.229 "122t" "2" "C" "13"
"1640" "131t_lastenvaunut.mp4" 1417080141788 "pedestrian" "105_y2_n" 2 "present" 2.392 "131t" "2" "C" "14"
"1641" "131t_lastenvaunut.mp4" 1417080243016 "nothing" "105_y2_n" 2 "notpresent" 3.929 "131t" "2" "C" "14"
"1642" "131t_lastenvaunut.mp4" 1417080256702 "nothing" "105_y2_n" 2 "notpresent" 3.93 "131t" "2" "C" "14"
"1643" "140t_suojatieneteen_pysahtynyt_kuormaauto.mp4" 1417081011034 "nothing" "105_y2_n" 3 "present" 2.915 "140t" "2" "C" "15"
"1644" "140t_suojatieneteen_pysahtynyt_kuormaauto.mp4" 1417081002104 "occlusion" "105_y2_n" 3 "notpresent" 3.837 "140t" "2" "C" "15"
"1645" "114t_Rautatieasema.mp4" 1418073789710 "pedestrian" "105_y2_n" 4 "present" 2.287 "114t" "2" "C" "16"
"1646" "114t_Rautatieasema.mp4" 1415884960995 "bicycle" "105_y2_n" 4 "notpresent" 3.492 "114t" "2" "C" "16"
"1647" "114t_Rautatieasema.mp4" 1415884991981 "nothing" "105_y2_n" 4 "notpresent" 3.492 "114t" "2" "C" "16"
"1648" "129t_lansipasila.NE.mp4" 1417451317761 "pedestrian" "105_y2_n" 5 "present" 1.914 "129t" "2" "C" "17"
"1649" "129t_lansipasila.NE.mp4" 1417451306897 "occlusion" "105_y2_n" 5 "notpresent" 2.846 "129t" "2" "C" "17"
"1650" "121t_kaantyva_auto.mp4" 1415698263163 "pedestrian" "105_y2_n" 6 "present" 1.391 "121t" "2" "C" "18"
"1651" "121t_kaantyva_auto.mp4" 1415698293860 "car" "105_y2_n" 6 "notpresent" 3.061 "121t" "2" "C" "18"
"1652" "121t_kaantyva_auto.mp4" 1418074069561 "nothing" "105_y2_n" 6 "notpresent" 3.061 "121t" "2" "C" "18"
"1653" "125t_hameentie2.mp4" 1415698818754 "pedestrian" "105_y2_n" 7 "present" 1.869 "125t" "2" "C" "19"
"1654" "125t_hameentie2.mp4" 1415698839503 "nothing" "105_y2_n" 7 "notpresent" 2.757 "125t" "2" "C" "19"
"1655" "125t_hameentie2.mp4" 1418074140522 "nothing" "105_y2_n" 7 "notpresent" 2.757 "125t" "2" "C" "19"
"1656" "137t_pyorailija_oikealta.mp4" 1415715705605 "bicycle" "105_y2_n" 0 "present" 1.224 "137t" "2" "C" "20"
"1657" "137t_pyorailija_oikealta.mp4" 1418074171327 "nothing" "105_y2_n" 0 "notpresent" 2.426 "137t" "2" "C" "20"
"1658" "105t_kaantyva_auto.mp4" 1415884137462 "car" "105_y2_n" 1 "present" 0.683 "105t" "2" "C" "21"
"1659" "105t_kaantyva_auto.mp4" 1415884148332 "nothing" "105_y2_n" 1 "notpresent" 2.129 "105t" "2" "C" "21"
"1660" "105t_kaantyva_auto.mp4" 1418074257664 "occlusion" "105_y2_n" 1 "notpresent" 2.13 "105t" "2" "C" "21"
"1661" "138t_sturenkatu2.mp4" 1415715908186 "pedestrian" "105_y2_n" 2 "present" 0.76 "138t" "2" "C" "22"
"1662" "138t_sturenkatu2.mp4" 1415715959002 "nothing" "105_y2_n" 2 "notpresent" 2.419 "138t" "2" "C" "22"
"1663" "135t_paaskylanrinne.NE.mp4" 1417080682084 "occlusion" "105_y2_n" 3 "present" 2.372 "135t" "2" "C" "23"
"1664" "135t_paaskylanrinne.NE.mp4" 1417080689204 "nothing" "105_y2_n" 3 "notpresent" 4.227 "135t" "2" "C" "23"
"1665" "108t_karkikolmio.mp4" 1415884636560 "car" "105_y2_n" 4 "present" 1.668 "108t" "2" "C" "24"
"1666" "108t_karkikolmio.mp4" 1415884642624 "nothing" "105_y2_n" 4 "notpresent" 2.313 "108t" "2" "C" "24"
"1667" "133t_mansku_pysakoituauto.NE.mp4" 1417080531875 "occlusion" "105_y2_n" 5 "present" 0.911 "133t" "2" "C" "25"
"1668" "133t_mansku_pysakoituauto.NE.mp4" 1417080527126 "pedestrian" "105_y2_n" 5 "notpresent" 3.828 "133t" "2" "C" "25"
"1669" "149t_jalankulkija.mp4" 1415716739906 "pedestrian" "105_y2_n" 6 "present" 0.892 "149t" "2" "C" "26"
"1670" "149t_jalankulkija.mp4" 1415716756633 "nothing" "105_y2_n" 6 "notpresent" 1.722 "149t" "2" "C" "26"
"1671" "124t_alppila_jalankulkija_pyoratie.mp4" 1415698696554 "pedestrian" "105_y2_n" 7 "present" 1.315 "124t" "2" "C" "27"
"1672" "124t_alppila_jalankulkija_pyoratie.mp4" 1415698722278 "nothing" "105_y2_n" 7 "notpresent" 3.33 "124t" "2" "C" "27"
"1673" "154t_leikattu.mp4" 1417975977594 "car" "113_y2_n" 0 "present" 30.724 "154t" "2" "C" "1"
"1674" "154t_leikattu.mp4" 1417975977594 "car" "113_y2_n" 0 "notpresent" 41.139 "154t" "2" "C" "1"
"1675" "154t_leikattu.mp4" 1417975977594 "car" "113_y2_n" 0 "present" 42.03 "154t" "2" "C" "1"
"1676" "154t_leikattu.mp4" 1417975993361 "nothing" "113_y2_n" 0 "notpresent" 44.815 "154t" "2" "C" "1"
"1677" "154t_leikattu.mp4" 1417976010050 "pedestrian" "113_y2_n" 0 "notpresent" 44.815 "154t" "2" "C" "1"
"1678" "112t_mikonkatu.mp4" 1417976314948 "pedestrian" "113_y2_n" 1 "present" 13.55 "112t" "2" "C" "2"
"1679" "112t_mikonkatu.mp4" 1417976320517 "nothing" "113_y2_n" 1 "notpresent" 16.237 "112t" "2" "C" "2"
"1680" "1t_paaty.mp4" 1417975808391 "occlusion" "113_y2_n" 2 "present" 11.078 "1t_p" "2" "C" "3"
"1681" "1t_paaty.mp4" 1417975817766 "None" "113_y2_n" 2 "notpresent" 12.694 "1t_p" "2" "C" "3"
"1682" "1t_paaty.mp4" 1417975844134 "None" "113_y2_n" 2 "notpresent" 12.694 "1t_p" "2" "C" "3"
"1683" "101t_arkadiankatu.mp4" 1415696808942 "pedestrian" "113_y2_n" 3 "present" 3.062 "101t" "2" "C" "4"
"1684" "101t_arkadiankatu.mp4" 1415696828199 "nothing" "113_y2_n" 3 "notpresent" 4.823 "101t" "2" "C" "4"
"1685" "156t_edesta_vas.kaantyva_auto.mp4" 1417082383150 "nothing" "113_y2_n" 4 "present" 3.911 "156t" "2" "C" "5"
"1686" "156t_edesta_vas.kaantyva_auto.mp4" 1417082344150 "occlusion" "113_y2_n" 4 "notpresent" 5.636 "156t" "2" "C" "5"
"1687" "156t_edesta_vas.kaantyva_auto.mp4" 1417082359237 "car" "113_y2_n" 4 "notpresent" 5.636 "156t" "2" "C" "5"
"1688" "142t_auto_tiella.mp4" 1417081304606 "pedestrian" "113_y2_n" 5 "present" 1.906 "142t" "2" "C" "6"
"1689" "142t_auto_tiella.mp4" 1417081316401 "nothing" "113_y2_n" 5 "notpresent" 3.445 "142t" "2" "C" "6"
"1690" "142t_auto_tiella.mp4" 1417081324670 "car" "113_y2_n" 5 "notpresent" 3.445 "142t" "2" "C" "6"
"1691" "157t_isoroba.mp4" 1415635334841 "pedestrian" "113_y2_n" 6 "present" 3.309 "157t" "2" "C" "7"
"1692" "157t_isoroba.mp4" 1415635289617 "nothing" "113_y2_n" 6 "notpresent" 4.7 "157t" "2" "C" "7"
"1693" "157t_isoroba.mp4" 1417082584296 "pedestrian" "113_y2_n" 6 "notpresent" 4.7 "157t" "2" "C" "7"
"1694" "139t_sturenkatu_talonkulma.NE.mp4" 1417080902176 "car" "113_y2_n" 7 "present" 1.861 "139t" "2" "C" "8"
"1695" "139t_sturenkatu_talonkulma.NE.mp4" 1417080850414 "occlusion" "113_y2_n" 7 "notpresent" 4.037 "139t" "2" "C" "8"
"1696" "139t_sturenkatu_talonkulma.NE.mp4" 1417080918534 "nothing" "113_y2_n" 7 "notpresent" 4.037 "139t" "2" "C" "8"
"1697" "158t_jalankulkija_ja_suojatie.mp4" 1415694025834 "bicycle" "113_y2_n" 8 "present" 1.887 "158t" "2" "C" "9"
"1698" "158t_jalankulkija_ja_suojatie.mp4" 1415693921254 "pedestrian" "113_y2_n" 8 "notpresent" 3.362 "158t" "2" "C" "9"
"1699" "158t_jalankulkija_ja_suojatie.mp4" 1415694043645 "nothing" "113_y2_n" 8 "notpresent" 3.362 "158t" "2" "C" "9"
"1700" "144t_itapasila.mp4" 1415716339052 "occlusion" "113_y2_n" 9 "present" 2.446 "144t" "2" "C" "10"
"1701" "144t_itapasila.mp4" 1415716328260 "car" "113_y2_n" 9 "notpresent" 3.778 "144t" "2" "C" "10"
"1702" "102t_bussi.risteys.mp4" 1418073157142 "nothing" "113_y2_n" 10 "present" 3.852 "102t" "2" "C" "11"
"1703" "102t_bussi.risteys.mp4" 1415883524559 "car" "113_y2_n" 10 "notpresent" 5.068 "102t" "2" "C" "11"
"1704" "102t_bussi.risteys.mp4" 1415883895524 "nothing" "113_y2_n" 10 "notpresent" 5.068 "102t" "2" "C" "11"
"1705" "117t_suojatie.mp4" 1415885691202 "pedestrian" "113_y2_n" 0 "present" 2.185 "117t" "2" "C" "12"
"1706" "117t_suojatie.mp4" 1415885701666 "nothing" "113_y2_n" 0 "notpresent" 4.503 "117t" "2" "C" "12"
"1707" "122t_sturenkatu_bussikatos.NE.mp4" 1415698414398 "occlusion" "113_y2_n" 1 "present" 1.909 "122t" "2" "C" "13"
"1708" "122t_sturenkatu_bussikatos.NE.mp4" 1415698428035 "nothing" "113_y2_n" 1 "notpresent" 2.828 "122t" "2" "C" "13"
"1709" "131t_lastenvaunut.mp4" 1417080141788 "pedestrian" "113_y2_n" 2 "present" 2.142 "131t" "2" "C" "14"
"1710" "131t_lastenvaunut.mp4" 1417080243016 "nothing" "113_y2_n" 2 "notpresent" 3.793 "131t" "2" "C" "14"
"1711" "131t_lastenvaunut.mp4" 1417080256702 "nothing" "113_y2_n" 2 "notpresent" 3.794 "131t" "2" "C" "14"
"1712" "140t_suojatieneteen_pysahtynyt_kuormaauto.mp4" 1417081011034 "nothing" "113_y2_n" 3 "present" 2.047 "140t" "2" "C" "15"
"1713" "140t_suojatieneteen_pysahtynyt_kuormaauto.mp4" 1417081002104 "occlusion" "113_y2_n" 3 "notpresent" 5.302 "140t" "2" "C" "15"
"1714" "114t_Rautatieasema.mp4" 1418073789710 "pedestrian" "113_y2_n" 4 "present" 2.81 "114t" "2" "C" "16"
"1715" "114t_Rautatieasema.mp4" 1415884960995 "bicycle" "113_y2_n" 4 "notpresent" 3.907 "114t" "2" "C" "16"
"1716" "114t_Rautatieasema.mp4" 1415884991981 "nothing" "113_y2_n" 4 "notpresent" 3.907 "114t" "2" "C" "16"
"1717" "129t_lansipasila.NE.mp4" 1417451317761 "pedestrian" "113_y2_n" 5 "present" 2.506 "129t" "2" "C" "17"
"1718" "129t_lansipasila.NE.mp4" 1417451306897 "occlusion" "113_y2_n" 5 "notpresent" 3.249 "129t" "2" "C" "17"
"1719" "121t_kaantyva_auto.mp4" 1415698263163 "pedestrian" "113_y2_n" 6 "present" 2.363 "121t" "2" "C" "18"
"1720" "121t_kaantyva_auto.mp4" 1415698293860 "car" "113_y2_n" 6 "notpresent" 3.346 "121t" "2" "C" "18"
"1721" "121t_kaantyva_auto.mp4" 1418074069561 "nothing" "113_y2_n" 6 "notpresent" 3.346 "121t" "2" "C" "18"
"1722" "125t_hameentie2.mp4" 1415698818754 "pedestrian" "113_y2_n" 7 "present" 3.164 "125t" "2" "C" "19"
"1723" "125t_hameentie2.mp4" 1415698839503 "nothing" "113_y2_n" 7 "notpresent" 3.979 "125t" "2" "C" "19"
"1724" "125t_hameentie2.mp4" 1418074140522 "nothing" "113_y2_n" 7 "notpresent" 3.98 "125t" "2" "C" "19"
"1725" "137t_pyorailija_oikealta.mp4" 1415715705605 "bicycle" "113_y2_n" 0 "present" 1.844 "137t" "2" "C" "20"
"1726" "137t_pyorailija_oikealta.mp4" 1418074171327 "nothing" "113_y2_n" 0 "notpresent" 3.269 "137t" "2" "C" "20"
"1727" "105t_kaantyva_auto.mp4" 1415884137462 "car" "113_y2_n" 1 "present" 1.31 "105t" "2" "C" "21"
