"player_id" "age_grp" "clip_id" "video_id" "box_id" "correctRejection" "falseAlarm" "miss" "hit" "gender"
"2016020302" "A" "120" 0 1 TRUE FALSE FALSE FALSE "Nainen"
"2016020302" "A" "157" 1 0 FALSE FALSE FALSE TRUE "Nainen"
"2016020302" "A" "157" 1 1 TRUE FALSE FALSE FALSE "Nainen"
"2016020302" "A" "157" 1 2 TRUE FALSE FALSE FALSE "Nainen"
"2016020302" "A" "124" 2 0 FALSE FALSE FALSE TRUE "Nainen"
"2016020302" "A" "124" 2 1 TRUE FALSE FALSE FALSE "Nainen"
"2016020302" "A" "171" 3 0 FALSE FALSE FALSE TRUE "Nainen"
"2016020302" "A" "171" 3 1 TRUE FALSE FALSE FALSE "Nainen"
"2016020302" "A" "171" 3 2 TRUE FALSE FALSE FALSE "Nainen"
"2016020302" "A" "136" 4 0 FALSE FALSE FALSE TRUE "Nainen"
"2016020302" "A" "136" 4 1 TRUE FALSE FALSE FALSE "Nainen"
"2016020302" "A" "506" 5 0 FALSE FALSE FALSE TRUE "Nainen"
"2016020302" "A" "506" 5 1 FALSE FALSE FALSE TRUE "Nainen"
"2016020302" "A" "506" 5 2 TRUE FALSE FALSE FALSE "Nainen"
"2016020302" "A" "104" 6 0 FALSE FALSE FALSE TRUE "Nainen"
"2016020302" "A" "104" 6 1 FALSE FALSE FALSE TRUE "Nainen"
"2016020302" "A" "104" 6 2 TRUE FALSE FALSE FALSE "Nainen"
"2016020302" "A" "125" 7 0 FALSE FALSE FALSE TRUE "Nainen"
"2016020302" "A" "125" 7 1 TRUE FALSE FALSE FALSE "Nainen"
"2016020302" "A" "165" 8 0 FALSE FALSE FALSE TRUE "Nainen"
"2016020302" "A" "165" 8 1 FALSE FALSE FALSE TRUE "Nainen"
"2016020302" "A" "165" 8 2 TRUE FALSE FALSE FALSE "Nainen"
"2016020302" "A" "103" 9 0 FALSE FALSE FALSE TRUE "Nainen"
"2016020302" "A" "103" 9 1 FALSE FALSE FALSE TRUE "Nainen"
"2016020302" "A" "103" 9 2 FALSE TRUE FALSE FALSE "Nainen"
"2016020302" "A" "150" 10 0 FALSE FALSE FALSE TRUE "Nainen"
"2016020302" "A" "150" 10 1 FALSE FALSE TRUE FALSE "Nainen"
"2016020302" "A" "150" 10 2 TRUE FALSE FALSE FALSE "Nainen"
"2016020302" "A" "170" 11 0 FALSE FALSE FALSE TRUE "Nainen"
"2016020302" "A" "170" 11 1 FALSE TRUE FALSE FALSE "Nainen"
"2016020302" "A" "163" 12 0 FALSE FALSE FALSE TRUE "Nainen"
"2016020302" "A" "163" 12 1 FALSE FALSE TRUE FALSE "Nainen"
"2016020302" "A" "163" 12 2 TRUE FALSE FALSE FALSE "Nainen"
"2016020302" "A" "169" 13 0 FALSE FALSE FALSE TRUE "Nainen"
"2016020302" "A" "169" 13 1 FALSE FALSE FALSE TRUE "Nainen"
"2016020302" "A" "169" 13 2 TRUE FALSE FALSE FALSE "Nainen"
"2016020302" "A" "121" 14 0 FALSE FALSE FALSE TRUE "Nainen"
"2016020302" "A" "121" 14 1 TRUE FALSE FALSE FALSE "Nainen"
"2016020302" "A" "509" 15 0 FALSE FALSE FALSE TRUE "Nainen"
"2016020302" "A" "509" 15 1 TRUE FALSE FALSE FALSE "Nainen"
"2016020302" "A" "509" 15 2 TRUE FALSE FALSE FALSE "Nainen"
"2016020302" "A" "168" 16 0 FALSE FALSE FALSE TRUE "Nainen"
"2016020302" "A" "168" 16 1 TRUE FALSE FALSE FALSE "Nainen"
"2016020302" "A" "135" 17 0 FALSE FALSE FALSE TRUE "Nainen"
"2016020302" "A" "135" 17 1 FALSE FALSE FALSE TRUE "Nainen"
"2016020302" "A" "135" 17 2 TRUE FALSE FALSE FALSE "Nainen"
"2016020302" "A" "130" 18 0 FALSE FALSE TRUE FALSE "Nainen"
"2016020302" "A" "130" 18 1 FALSE FALSE FALSE TRUE "Nainen"
"2016020302" "A" "140" 19 0 FALSE FALSE FALSE TRUE "Nainen"
"2016020302" "A" "140" 19 1 FALSE TRUE FALSE FALSE "Nainen"
"2016020302" "A" "140" 19 2 TRUE FALSE FALSE FALSE "Nainen"
"2016020302" "A" "173" 20 0 FALSE FALSE FALSE TRUE "Nainen"
"2016020302" "A" "173" 20 1 FALSE FALSE FALSE TRUE "Nainen"
"2016020302" "A" "173" 20 2 FALSE TRUE FALSE FALSE "Nainen"
"2016020302" "A" "132" 21 0 FALSE FALSE FALSE TRUE "Nainen"
"2016020302" "A" "132" 21 1 TRUE FALSE FALSE FALSE "Nainen"
"2016020302" "A" "132" 21 2 TRUE FALSE FALSE FALSE "Nainen"
"2016020302" "A" "143" 22 0 FALSE FALSE FALSE TRUE "Nainen"
"2016020302" "A" "143" 22 1 FALSE FALSE TRUE FALSE "Nainen"
"2016020302" "A" "175" 23 0 FALSE FALSE FALSE TRUE "Nainen"
"2016020302" "A" "175" 23 1 FALSE FALSE FALSE TRUE "Nainen"
"2016020302" "A" "175" 23 2 FALSE TRUE FALSE FALSE "Nainen"
"2016020302" "A" "102" 24 0 FALSE FALSE FALSE TRUE "Nainen"
"2016020302" "A" "102" 24 1 TRUE FALSE FALSE FALSE "Nainen"
"2016020302" "A" "102" 24 2 TRUE FALSE FALSE FALSE "Nainen"
"2016020302" "A" "153" 25 0 FALSE FALSE FALSE TRUE "Nainen"
"2016020302" "A" "153" 25 1 FALSE FALSE FALSE TRUE "Nainen"
"2016020302" "A" "153" 25 2 TRUE FALSE FALSE FALSE "Nainen"
"2016020302" "A" "158" 26 0 FALSE FALSE FALSE TRUE "Nainen"
"2016020302" "A" "158" 26 1 TRUE FALSE FALSE FALSE "Nainen"
"2016020302" "A" "158" 26 2 FALSE FALSE FALSE TRUE "Nainen"
"2016020302" "A" "123" 27 0 FALSE FALSE FALSE TRUE "Nainen"
"2016020302" "A" "123" 27 1 TRUE FALSE FALSE FALSE "Nainen"
"2016020302" "A" "146" 28 0 FALSE FALSE FALSE TRUE "Nainen"
"2016020302" "A" "146" 28 1 FALSE TRUE FALSE FALSE "Nainen"
"2016020302" "A" "117" 29 0 FALSE FALSE FALSE TRUE "Nainen"
"2016020302" "A" "117" 29 1 FALSE FALSE TRUE FALSE "Nainen"
"2016020302" "A" "117" 29 2 TRUE FALSE FALSE FALSE "Nainen"
"2016020402" "A" "132" 0 0 FALSE FALSE FALSE TRUE "Mies"
"2016020402" "A" "132" 0 1 TRUE FALSE FALSE FALSE "Mies"
"2016020402" "A" "132" 0 2 TRUE FALSE FALSE FALSE "Mies"
"2016020402" "A" "121" 1 0 FALSE FALSE FALSE TRUE "Mies"
"2016020402" "A" "121" 1 1 TRUE FALSE FALSE FALSE "Mies"
"2016020402" "A" "171" 2 0 FALSE FALSE FALSE TRUE "Mies"
"2016020402" "A" "171" 2 1 TRUE FALSE FALSE FALSE "Mies"
"2016020402" "A" "171" 2 2 TRUE FALSE FALSE FALSE "Mies"
"2016020402" "A" "173" 3 0 FALSE FALSE FALSE TRUE "Mies"
"2016020402" "A" "173" 3 1 FALSE FALSE FALSE TRUE "Mies"
"2016020402" "A" "173" 3 2 TRUE FALSE FALSE FALSE "Mies"
"2016020402" "A" "117" 4 0 FALSE FALSE FALSE TRUE "Mies"
"2016020402" "A" "117" 4 1 FALSE FALSE TRUE FALSE "Mies"
"2016020402" "A" "117" 4 2 TRUE FALSE FALSE FALSE "Mies"
"2016020402" "A" "153" 5 0 FALSE FALSE FALSE TRUE "Mies"
"2016020402" "A" "153" 5 1 FALSE FALSE TRUE FALSE "Mies"
"2016020402" "A" "153" 5 2 TRUE FALSE FALSE FALSE "Mies"
"2016020402" "A" "146" 6 0 FALSE FALSE FALSE TRUE "Mies"
"2016020402" "A" "146" 6 1 FALSE TRUE FALSE FALSE "Mies"
"2016020402" "A" "163" 7 0 FALSE FALSE FALSE TRUE "Mies"
"2016020402" "A" "163" 7 1 FALSE FALSE TRUE FALSE "Mies"
"2016020402" "A" "163" 7 2 TRUE FALSE FALSE FALSE "Mies"
"2016020402" "A" "170" 8 0 FALSE FALSE FALSE TRUE "Mies"
"2016020402" "A" "170" 8 1 FALSE TRUE FALSE FALSE "Mies"
"2016020402" "A" "136" 9 0 FALSE FALSE FALSE TRUE "Mies"
"2016020402" "A" "136" 9 1 TRUE FALSE FALSE FALSE "Mies"
"2016020402" "A" "175" 10 0 FALSE FALSE FALSE TRUE "Mies"
"2016020402" "A" "175" 10 1 FALSE FALSE FALSE TRUE "Mies"
"2016020402" "A" "175" 10 2 TRUE FALSE FALSE FALSE "Mies"
"2016020402" "A" "120" 11 0 FALSE FALSE FALSE TRUE "Mies"
"2016020402" "A" "120" 11 1 TRUE FALSE FALSE FALSE "Mies"
"2016020402" "A" "157" 12 0 FALSE FALSE FALSE TRUE "Mies"
"2016020402" "A" "157" 12 1 TRUE FALSE FALSE FALSE "Mies"
"2016020402" "A" "157" 12 2 TRUE FALSE FALSE FALSE "Mies"
"2016020402" "A" "130" 13 0 FALSE FALSE FALSE TRUE "Mies"
"2016020402" "A" "130" 13 1 FALSE FALSE FALSE TRUE "Mies"
"2016020402" "A" "125" 14 0 FALSE FALSE FALSE TRUE "Mies"
"2016020402" "A" "125" 14 1 TRUE FALSE FALSE FALSE "Mies"
"2016020402" "A" "165" 15 0 FALSE FALSE TRUE FALSE "Mies"
"2016020402" "A" "165" 15 1 FALSE FALSE FALSE TRUE "Mies"
"2016020402" "A" "165" 15 2 TRUE FALSE FALSE FALSE "Mies"
"2016020402" "A" "169" 16 0 FALSE FALSE FALSE TRUE "Mies"
"2016020402" "A" "169" 16 1 FALSE FALSE FALSE TRUE "Mies"
"2016020402" "A" "169" 16 2 TRUE FALSE FALSE FALSE "Mies"
"2016020402" "A" "150" 17 0 FALSE FALSE TRUE FALSE "Mies"
"2016020402" "A" "150" 17 1 FALSE FALSE FALSE TRUE "Mies"
"2016020402" "A" "150" 17 2 TRUE FALSE FALSE FALSE "Mies"
"2016020402" "A" "102" 18 0 FALSE FALSE FALSE TRUE "Mies"
"2016020402" "A" "102" 18 1 TRUE FALSE FALSE FALSE "Mies"
"2016020402" "A" "102" 18 2 TRUE FALSE FALSE FALSE "Mies"
"2016020402" "A" "123" 19 0 FALSE FALSE FALSE TRUE "Mies"
"2016020402" "A" "123" 19 1 TRUE FALSE FALSE FALSE "Mies"
"2016020402" "A" "104" 20 0 FALSE FALSE FALSE TRUE "Mies"
"2016020402" "A" "104" 20 1 FALSE FALSE TRUE FALSE "Mies"
"2016020402" "A" "104" 20 2 FALSE TRUE FALSE FALSE "Mies"
"2016020402" "A" "103" 21 0 FALSE FALSE FALSE TRUE "Mies"
"2016020402" "A" "103" 21 1 FALSE FALSE TRUE FALSE "Mies"
"2016020402" "A" "103" 21 2 TRUE FALSE FALSE FALSE "Mies"
"2016020402" "A" "135" 22 0 FALSE FALSE TRUE FALSE "Mies"
"2016020402" "A" "135" 22 1 FALSE FALSE FALSE TRUE "Mies"
"2016020402" "A" "135" 22 2 TRUE FALSE FALSE FALSE "Mies"
"2016020402" "A" "124" 23 0 FALSE FALSE FALSE TRUE "Mies"
"2016020402" "A" "124" 23 1 TRUE FALSE FALSE FALSE "Mies"
"2016020402" "A" "143" 24 0 FALSE FALSE FALSE TRUE "Mies"
"2016020402" "A" "143" 24 1 FALSE FALSE FALSE TRUE "Mies"
"2016020402" "A" "506" 25 0 FALSE FALSE FALSE TRUE "Mies"
"2016020402" "A" "506" 25 1 FALSE FALSE FALSE TRUE "Mies"
"2016020402" "A" "506" 25 2 FALSE TRUE FALSE FALSE "Mies"
"2016020402" "A" "509" 26 0 FALSE FALSE FALSE TRUE "Mies"
"2016020402" "A" "509" 26 1 TRUE FALSE FALSE FALSE "Mies"
"2016020402" "A" "509" 26 2 TRUE FALSE FALSE FALSE "Mies"
"2016020402" "A" "140" 27 0 FALSE FALSE TRUE FALSE "Mies"
"2016020402" "A" "140" 27 1 TRUE FALSE FALSE FALSE "Mies"
"2016020402" "A" "140" 27 2 TRUE FALSE FALSE FALSE "Mies"
"2016020402" "A" "158" 28 0 FALSE FALSE FALSE TRUE "Mies"
"2016020402" "A" "158" 28 1 FALSE TRUE FALSE FALSE "Mies"
"2016020402" "A" "158" 28 2 FALSE FALSE TRUE FALSE "Mies"
"2016020402" "A" "168" 29 0 FALSE FALSE FALSE TRUE "Mies"
"2016020402" "A" "168" 29 1 TRUE FALSE FALSE FALSE "Mies"
"2016020404" "A" "153" 0 0 FALSE FALSE FALSE TRUE "Nainen"
"2016020404" "A" "153" 0 1 FALSE FALSE FALSE TRUE "Nainen"
"2016020404" "A" "153" 0 2 TRUE FALSE FALSE FALSE "Nainen"
"2016020404" "A" "143" 1 0 FALSE FALSE FALSE TRUE "Nainen"
"2016020404" "A" "143" 1 1 FALSE FALSE FALSE TRUE "Nainen"
"2016020404" "A" "509" 2 0 FALSE FALSE FALSE TRUE "Nainen"
"2016020404" "A" "509" 2 1 TRUE FALSE FALSE FALSE "Nainen"
"2016020404" "A" "509" 2 2 FALSE TRUE FALSE FALSE "Nainen"
"2016020404" "A" "158" 3 0 FALSE FALSE FALSE TRUE "Nainen"
"2016020404" "A" "158" 3 1 TRUE FALSE FALSE FALSE "Nainen"
"2016020404" "A" "158" 3 2 FALSE FALSE FALSE TRUE "Nainen"
"2016020404" "A" "130" 4 0 FALSE FALSE FALSE TRUE "Nainen"
"2016020404" "A" "130" 4 1 FALSE FALSE FALSE TRUE "Nainen"
"2016020404" "A" "120" 5 0 FALSE FALSE FALSE TRUE "Nainen"
"2016020404" "A" "120" 5 1 TRUE FALSE FALSE FALSE "Nainen"
"2016020404" "A" "102" 6 0 FALSE FALSE FALSE TRUE "Nainen"
"2016020404" "A" "102" 6 1 TRUE FALSE FALSE FALSE "Nainen"
"2016020404" "A" "102" 6 2 TRUE FALSE FALSE FALSE "Nainen"
"2016020404" "A" "175" 7 0 FALSE FALSE FALSE TRUE "Nainen"
"2016020404" "A" "175" 7 1 FALSE FALSE FALSE TRUE "Nainen"
"2016020404" "A" "175" 7 2 TRUE FALSE FALSE FALSE "Nainen"
"2016020404" "A" "165" 8 0 FALSE FALSE FALSE TRUE "Nainen"
"2016020404" "A" "165" 8 1 FALSE FALSE TRUE FALSE "Nainen"
"2016020404" "A" "165" 8 2 TRUE FALSE FALSE FALSE "Nainen"
"2016020404" "A" "163" 9 0 FALSE FALSE FALSE TRUE "Nainen"
"2016020404" "A" "163" 9 1 FALSE FALSE FALSE TRUE "Nainen"
"2016020404" "A" "163" 9 2 TRUE FALSE FALSE FALSE "Nainen"
"2016020404" "A" "103" 10 0 FALSE FALSE FALSE TRUE "Nainen"
"2016020404" "A" "103" 10 1 FALSE FALSE FALSE TRUE "Nainen"
"2016020404" "A" "103" 10 2 TRUE FALSE FALSE FALSE "Nainen"
"2016020404" "A" "146" 11 0 FALSE FALSE FALSE TRUE "Nainen"
"2016020404" "A" "146" 11 1 FALSE TRUE FALSE FALSE "Nainen"
"2016020404" "A" "170" 12 0 FALSE FALSE FALSE TRUE "Nainen"
"2016020404" "A" "170" 12 1 FALSE TRUE FALSE FALSE "Nainen"
"2016020404" "A" "171" 13 0 FALSE FALSE FALSE TRUE "Nainen"
"2016020404" "A" "171" 13 1 TRUE FALSE FALSE FALSE "Nainen"
"2016020404" "A" "171" 13 2 TRUE FALSE FALSE FALSE "Nainen"
"2016020404" "A" "125" 14 0 FALSE FALSE FALSE TRUE "Nainen"
